order_id,customer_id,full_name,email,phone,product_name,quantity,unit_price
ORD000563,CUST000563,User553,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,553,50100
ORD000564,CUST000564,User554,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,554,50101
ORD000565,CUST000565,User555,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,555,50102
ORD000566,CUST000566,User556,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,556,50103
ORD000567,CUST000567,User557,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,557,50104
ORD000568,CUST000568,User558,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,558,50105
ORD000569,CUST000569,User559,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,559,50106
ORD000570,CUST000570,User560,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,560,50107
ORD000571,CUST000571,User561,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,561,50108
ORD000572,CUST000572,User562,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,562,50109
ORD000573,CUST000573,User563,jandhyala.ramkrishna@gmail.com,9.20E+11,danger product,563,50110
ORD000574,CUST000574,User564,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,564,50111
ORD000575,CUST000575,User565,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,565,50112
ORD000576,CUST000576,User566,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,566,50113
ORD000577,CUST000577,User567,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,567,50114
ORD000578,CUST000578,User568,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,568,50115
ORD000579,CUST000579,User569,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,569,50116
ORD000580,CUST000580,User570,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,570,50117
ORD000581,CUST000581,User571,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,571,50118
ORD000582,CUST000582,User572,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,572,50119
ORD000583,CUST000583,User573,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,573,50120
ORD000584,CUST000584,User574,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,574,50121
ORD000585,CUST000585,User575,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,575,50122
ORD000586,CUST000586,User576,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,576,50123
ORD000587,CUST000587,User577,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,577,50124
ORD000588,CUST000588,User578,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,578,50125
ORD000589,CUST000589,User579,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,579,50126
ORD000590,CUST000590,User580,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,580,50127
ORD000591,CUST000591,User581,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,581,50128
ORD000592,CUST000592,User582,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,582,50129
ORD000593,CUST000593,User583,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,583,50130
ORD000594,CUST000594,User584,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,584,50131
ORD000595,CUST000595,User585,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,585,50132
ORD000596,CUST000596,User586,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,586,50133
ORD000597,CUST000597,User587,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,587,50134
ORD000598,CUST000598,User588,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,588,50135
ORD000599,CUST000599,User589,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,589,50136
ORD000600,CUST000600,User590,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,590,50137
ORD000601,CUST000601,User591,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,591,50138
ORD000602,CUST000602,User592,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,592,50139
ORD000603,CUST000603,User593,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,593,50140
ORD000604,CUST000604,User594,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,594,50141
ORD000605,CUST000605,User595,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,595,50142
ORD000606,CUST000606,User596,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,596,50143
ORD000607,CUST000607,User597,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,597,50144
ORD000608,CUST000608,User598,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,598,50145
ORD000609,CUST000609,User599,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,599,50146
ORD000610,CUST000610,User600,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,600,50147
ORD000611,CUST000611,User601,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,601,50148
ORD000612,CUST000612,User602,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,602,50149
ORD000613,CUST000613,User603,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,603,50150
ORD000614,CUST000614,User604,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,604,50151
ORD000615,CUST000615,User605,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,605,50152
ORD000616,CUST000616,User606,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,606,50153
ORD000617,CUST000617,User607,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,607,50154
ORD000618,CUST000618,User608,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,608,50155
ORD000619,CUST000619,User609,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,609,50156
ORD000620,CUST000620,User610,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,610,50157
ORD000621,CUST000621,User611,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,611,50158
ORD000622,CUST000622,User612,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,612,50159
ORD000623,CUST000623,User613,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,613,50160
ORD000624,CUST000624,User614,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,614,50161
ORD000625,CUST000625,User615,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,615,50162
ORD000626,CUST000626,User616,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,616,50163
ORD000627,CUST000627,User617,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,617,50164
ORD000628,CUST000628,User618,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,618,50165
ORD000629,CUST000629,User619,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,619,50166
ORD000630,CUST000630,User620,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,620,50167
ORD000631,CUST000631,User621,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,621,50168
ORD000632,CUST000632,User622,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,622,50169
ORD000633,CUST000633,User623,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,623,50170
ORD000634,CUST000634,User624,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,624,50171
ORD000635,CUST000635,User625,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,625,50172
ORD000636,CUST000636,User626,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,626,50173
ORD000637,CUST000637,User627,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,627,50174
ORD000638,CUST000638,User628,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,628,50175
ORD000639,CUST000639,User629,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,629,50176
ORD000640,CUST000640,User630,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,630,50177
ORD000641,CUST000641,User631,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,631,50178
ORD000642,CUST000642,User632,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,632,50179
ORD000643,CUST000643,User633,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,633,50180
ORD000644,CUST000644,User634,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,634,50181
ORD000645,CUST000645,User635,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,635,50182
ORD000646,CUST000646,User636,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,636,50183
ORD000647,CUST000647,User637,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,637,50184
ORD000648,CUST000648,User638,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,638,50185
ORD000649,CUST000649,User639,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,639,50186
ORD000650,CUST000650,User640,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,640,50187
ORD000651,CUST000651,User641,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,641,50188
ORD000652,CUST000652,User642,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,642,50189
ORD000653,CUST000653,User643,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,643,50190
ORD000654,CUST000654,User644,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,644,50191
ORD000655,CUST000655,User645,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,645,50192
ORD000656,CUST000656,User646,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,646,50193
ORD000657,CUST000657,User647,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,647,50194
ORD000658,CUST000658,User648,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,648,50195
ORD000659,CUST000659,User649,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,649,50196
ORD000660,CUST000660,User650,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,650,50197
ORD000661,CUST000661,User651,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,651,50198
ORD000662,CUST000662,User652,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,652,50199
ORD000663,CUST000663,User653,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,653,50200
ORD000664,CUST000664,User654,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,654,50201
ORD000665,CUST000665,User655,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,655,50202
ORD000666,CUST000666,User656,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,656,50203
ORD000667,CUST000667,User657,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,657,50204
ORD000668,CUST000668,User658,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,658,50205
ORD000669,CUST000669,User659,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,659,50206
ORD000670,CUST000670,User660,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,660,50207
ORD000671,CUST000671,User661,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,661,50208
ORD000672,CUST000672,User662,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,662,50209
ORD000673,CUST000673,User663,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,663,50210
ORD000674,CUST000674,User664,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,664,50211
ORD000675,CUST000675,User665,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,665,50212
ORD000676,CUST000676,User666,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,666,50213
ORD000677,CUST000677,User667,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,667,50214
ORD000678,CUST000678,User668,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,668,50215
ORD000679,CUST000679,User669,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,669,50216
ORD000680,CUST000680,User670,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,670,50217
ORD000681,CUST000681,User671,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,671,50218
ORD000682,CUST000682,User672,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,672,50219
ORD000683,CUST000683,User673,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,673,50220
ORD000684,CUST000684,User674,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,674,50221
ORD000685,CUST000685,User675,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,675,50222
ORD000686,CUST000686,User676,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,676,50223
ORD000687,CUST000687,User677,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,677,50224
ORD000688,CUST000688,User678,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,678,50225
ORD000689,CUST000689,User679,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,679,50226
ORD000690,CUST000690,User680,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,680,50227
ORD000691,CUST000691,User681,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,681,50228
ORD000692,CUST000692,User682,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,682,50229
ORD000693,CUST000693,User683,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,683,50230
ORD000694,CUST000694,User684,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,684,50231
ORD000695,CUST000695,User685,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,685,50232
ORD000696,CUST000696,User686,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,686,50233
ORD000697,CUST000697,User687,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,687,50234
ORD000698,CUST000698,User688,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,688,50235
ORD000699,CUST000699,User689,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,689,50236
ORD000700,CUST000700,User690,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,690,50237
ORD000701,CUST000701,User691,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,691,50238
ORD000702,CUST000702,User692,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,692,50239
ORD000703,CUST000703,User693,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,693,50240
ORD000704,CUST000704,User694,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,694,50241
ORD000705,CUST000705,User695,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,695,50242
ORD000706,CUST000706,User696,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,696,50243
ORD000707,CUST000707,User697,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,697,50244
ORD000708,CUST000708,User698,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,698,50245
ORD000709,CUST000709,User699,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,699,50246
ORD000710,CUST000710,User700,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,700,50247
ORD000711,CUST000711,User701,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,701,50248
ORD000712,CUST000712,User702,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,702,50249
ORD000713,CUST000713,User703,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,703,50250
ORD000714,CUST000714,User704,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,704,50251
ORD000715,CUST000715,User705,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,705,50252
ORD000716,CUST000716,User706,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,706,50253
ORD000717,CUST000717,User707,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,707,50254
ORD000718,CUST000718,User708,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,708,50255
ORD000719,CUST000719,User709,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,709,50256
ORD000720,CUST000720,User710,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,710,50257
ORD000721,CUST000721,User711,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,711,50258
ORD000722,CUST000722,User712,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,712,50259
ORD000723,CUST000723,User713,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,713,50260
ORD000724,CUST000724,User714,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,714,50261
ORD000725,CUST000725,User715,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,715,50262
ORD000726,CUST000726,User716,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,716,50263
ORD000727,CUST000727,User717,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,717,50264
ORD000728,CUST000728,User718,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,718,50265
ORD000729,CUST000729,User719,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,719,50266
ORD000730,CUST000730,User720,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,720,50267
ORD000731,CUST000731,User721,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,721,50268
ORD000732,CUST000732,User722,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,722,50269
ORD000733,CUST000733,User723,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,723,50270
ORD000734,CUST000734,User724,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,724,50271
ORD000735,CUST000735,User725,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,725,50272
ORD000736,CUST000736,User726,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,726,50273
ORD000737,CUST000737,User727,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,727,50274
ORD000738,CUST000738,User728,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,728,50275
ORD000739,CUST000739,User729,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,729,50276
ORD000740,CUST000740,User730,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,730,50277
ORD000741,CUST000741,User731,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,731,50278
ORD000742,CUST000742,User732,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,732,50279
ORD000743,CUST000743,User733,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,733,50280
ORD000744,CUST000744,User734,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,734,50281
ORD000745,CUST000745,User735,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,735,50282
ORD000746,CUST000746,User736,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,736,50283
ORD000747,CUST000747,User737,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,737,50284
ORD000748,CUST000748,User738,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,738,50285
ORD000749,CUST000749,User739,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,739,50286
ORD000750,CUST000750,User740,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,740,50287
ORD000751,CUST000751,User741,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,741,50288
ORD000752,CUST000752,User742,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,742,50289
ORD000753,CUST000753,User743,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,743,50290
ORD000754,CUST000754,User744,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,744,50291
ORD000755,CUST000755,User745,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,745,50292
ORD000756,CUST000756,User746,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,746,50293
ORD000757,CUST000757,User747,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,747,50294
ORD000758,CUST000758,User748,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,748,50295
ORD000759,CUST000759,User749,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,749,50296
ORD000760,CUST000760,User750,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,750,50297
ORD000761,CUST000761,User751,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,751,50298
ORD000762,CUST000762,User752,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,752,50299
ORD000763,CUST000763,User753,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,753,50300
ORD000764,CUST000764,User754,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,754,50301
ORD000765,CUST000765,User755,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,755,50302
ORD000766,CUST000766,User756,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,756,50303
ORD000767,CUST000767,User757,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,757,50304
ORD000768,CUST000768,User758,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,758,50305
ORD000769,CUST000769,User759,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,759,50306
ORD000770,CUST000770,User760,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,760,50307
ORD000771,CUST000771,User761,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,761,50308
ORD000772,CUST000772,User762,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,762,50309
ORD000773,CUST000773,User763,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,763,50310
ORD000774,CUST000774,User764,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,764,50311
ORD000775,CUST000775,User765,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,765,50312
ORD000776,CUST000776,User766,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,766,50313
ORD000777,CUST000777,User767,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,767,50314
ORD000778,CUST000778,User768,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,768,50315
ORD000779,CUST000779,User769,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,769,50316
ORD000780,CUST000780,User770,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,770,50317
ORD000781,CUST000781,User771,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,771,50318
ORD000782,CUST000782,User772,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,772,50319
ORD000783,CUST000783,User773,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,773,50320
ORD000784,CUST000784,User774,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,774,50321
ORD000785,CUST000785,User775,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,775,50322
ORD000786,CUST000786,User776,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,776,50323
ORD000787,CUST000787,User777,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,777,50324
ORD000788,CUST000788,User778,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,778,50325
ORD000789,CUST000789,User779,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,779,50326
ORD000790,CUST000790,User780,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,780,50327
ORD000791,CUST000791,User781,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,781,50328
ORD000792,CUST000792,User782,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,782,50329
ORD000793,CUST000793,User783,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,783,50330
ORD000794,CUST000794,User784,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,784,50331
ORD000795,CUST000795,User785,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,785,50332
ORD000796,CUST000796,User786,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,786,50333
ORD000797,CUST000797,User787,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,787,50334
ORD000798,CUST000798,User788,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,788,50335
ORD000799,CUST000799,User789,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,789,50336
ORD000800,CUST000800,User790,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,790,50337
ORD000801,CUST000801,User791,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,791,50338
ORD000802,CUST000802,User792,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,792,50339
ORD000803,CUST000803,User793,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,793,50340
ORD000804,CUST000804,User794,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,794,50341
ORD000805,CUST000805,User795,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,795,50342
ORD000806,CUST000806,User796,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,796,50343
ORD000807,CUST000807,User797,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,797,50344
ORD000808,CUST000808,User798,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,798,50345
ORD000809,CUST000809,User799,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,799,50346
ORD000810,CUST000810,User800,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,800,50347
ORD000811,CUST000811,User801,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,801,50348
ORD000812,CUST000812,User802,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,802,50349
ORD000813,CUST000813,User803,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,803,50350
ORD000814,CUST000814,User804,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,804,50351
ORD000815,CUST000815,User805,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,805,50352
ORD000816,CUST000816,User806,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,806,50353
ORD000817,CUST000817,User807,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,807,50354
ORD000818,CUST000818,User808,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,808,50355
ORD000819,CUST000819,User809,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,809,50356
ORD000820,CUST000820,User810,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,810,50357
ORD000821,CUST000821,User811,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,811,50358
ORD000822,CUST000822,User812,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,812,50359
ORD000823,CUST000823,User813,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,813,50360
ORD000824,CUST000824,User814,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,814,50361
ORD000825,CUST000825,User815,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,815,50362
ORD000826,CUST000826,User816,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,816,50363
ORD000827,CUST000827,User817,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,817,50364
ORD000828,CUST000828,User818,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,818,50365
ORD000829,CUST000829,User819,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,819,50366
ORD000830,CUST000830,User820,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,820,50367
ORD000831,CUST000831,User821,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,821,50368
ORD000832,CUST000832,User822,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,822,50369
ORD000833,CUST000833,User823,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,823,50370
ORD000834,CUST000834,User824,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,824,50371
ORD000835,CUST000835,User825,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,825,50372
ORD000836,CUST000836,User826,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,826,50373
ORD000837,CUST000837,User827,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,827,50374
ORD000838,CUST000838,User828,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,828,50375
